"","X.1","event.id","visible","timestamp","location.long","location.lat","algorithm.marked.outlier","external.temperature","gps.hdop","gps.satellite.count","gps.time.to.fix","gps.vdop","ground.speed","gt.activity.count","gt.sys.week","gt.tx.count","heading","height.above.ellipsoid","height.raw","import.marked.outlier","location.error.text","manually.marked.outlier","mw.activity.count","mw.show.in.kml","raptor.workshop.migration.state","tag.battery.voltage","tag.voltage","vertical.error.numerical","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","study.timezone","study.local.timestamp","utm.easting","utm.northing","utm.zone","day","dT","X","Y","year","Season","mig.id","halfyr","ID_mig","days.cont","date","day.x","day.y","day.dist","mig.state","mig.start","mig.end"
"4871",4871,558298178,"true",2015-02-23 03:00:00,-91.14317,14.38883,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"350",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-22 19:00:00,700209.704686281,1591536.05609635,"15N",53,1,2006857.2414293,1636666.8249321,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4872",4872,558298179,"true",2015-02-23 04:00:00,-91.143,14.389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"350",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-22 20:00:00,700227.888770796,1591555.01430225,"15N",53,7,2006874.86731163,1636687.27462902,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4873",4873,558298180,"true",2015-02-23 11:00:00,-91.143,14.38883,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"360",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 03:00:00,700228.040327372,1591536.20381949,"15N",54,1,2006876.05060657,1636667.97834228,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4874",4874,558298181,"true",2015-02-23 12:00:00,-91.143,14.38883,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"360",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 04:00:00,700228.040327372,1591536.20381949,"15N",54,1,2006876.05060657,1636667.97834228,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4875",4875,558928189,"true",2015-02-23 13:00:00,-91.14667,14.38667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"320",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 05:00:00,699834.128234458,1591294.0144255,"15N",54,1,2006485.02561051,1636397.9086089,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4876",4876,558928190,"true",2015-02-23 14:00:00,-91.14667,14.3865,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"310",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 06:00:00,699834.279467019,1591275.20398048,"15N",54,1,2006486.20837659,1636378.61256981,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4877",4877,558928191,"true",2015-02-23 15:00:00,-91.14667,14.3865,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"330",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 07:00:00,699834.279467019,1591275.20398048,"15N",54,1,2006486.20837659,1636378.61256981,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4878",4878,558312091,"true",2015-02-23 16:00:00,-91.1965,14.4115,NA,NA,NA,NA,NA,NA,8.74555555555556,NA,NA,NA,35,NA,"460",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 08:00:00,694438.139923488,1593998.75243138,"15N",54,1,2000800.03625502,1638878.44305947,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4879",4879,558312092,"true",2015-02-23 17:00:00,-91.476,14.5775,NA,NA,NA,NA,NA,NA,17.4911111111111,NA,NA,NA,285,NA,"750",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 09:00:00,664175.672946664,1612146.11995063,"15N",54,1,1968768.09499583,1655826.36938851,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4880",4880,558312093,"true",2015-02-23 18:00:00,-91.56583,14.618,NA,NA,NA,NA,NA,NA,13.3755555555556,NA,NA,NA,356,NA,"840",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 10:00:00,654468.467838928,1616563.7756122,"15N",54,1,1958575.96391925,1659817.4344582,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4881",4881,558312094,"true",2015-02-23 19:00:00,-91.615,14.604,NA,NA,NA,NA,NA,NA,16.9766666666667,NA,NA,NA,105,NA,"630",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 11:00:00,649181.095900048,1614982.07413902,"15N",54,1,1953246.12620009,1657904.71509339,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4882",4882,558312095,"true",2015-02-23 20:00:00,-91.5495,14.60767,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"690",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 12:00:00,656234.932992363,1615432.12695128,"15N",54,1,1960448.57818202,1658755.50696735,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4883",4883,558312096,"true",2015-02-23 21:00:00,-91.55633,14.605,NA,NA,NA,NA,NA,NA,10.8033333333333,NA,NA,NA,59,NA,"700",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 13:00:00,655501.00641468,1615132.0529689,"15N",54,1,1959713.10629878,1658407.46719513,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4884",4884,558298182,"true",2015-02-23 22:00:00,-91.636,14.62533,NA,NA,NA,NA,NA,NA,8.74555555555556,NA,NA,NA,36,NA,"580",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 14:00:00,646904.588995741,1617328.08872968,"15N",54,1,1950784.36218724,1660182.26310257,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4885",4885,558298183,"true",2015-02-23 23:00:00,-91.67683,14.67583,NA,NA,NA,NA,NA,NA,14.4044444444444,NA,NA,NA,122,NA,"1020",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 15:00:00,642473.809847044,1622888.70485219,"15N",54,1,1945937.96281182,1665632.69590629,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4886",4886,558298184,"true",2015-02-24 00:00:00,-91.67383,14.66767,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"850",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 16:00:00,642802.181878942,1621987.87891243,"15N",54,1,1946324.23700984,1664728.24810994,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4887",4887,558298185,"true",2015-02-24 01:00:00,-91.67,14.662,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,285,NA,"820",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 17:00:00,643218.348632163,1621363.04309294,"15N",54,1,1946785.12275527,1664111.32619987,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4888",4888,558298186,"true",2015-02-24 02:00:00,-91.67,14.662,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"820",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 18:00:00,643218.348632163,1621363.04309294,"15N",54,1,1946785.12275527,1664111.32619987,2015,"Spring","Spring.2015","2015 B",4,284,"2015-02-23",2006857.2414293,1636666.8249321,66.0534347721668,"Mig","2014-10-25","2015-02-24"
"4889",4889,558298187,"true",2015-02-24 03:00:00,-91.67,14.66217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"800",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 19:00:00,643218.238111736,1621381.84974311,"15N",54,1,1946783.96746334,1664130.58287256,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4890",4890,558312097,"true",2015-02-24 04:00:00,-91.67017,14.662,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"790",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-23 20:00:00,643200.03964153,1621362.93550459,"15N",54,7,1946766.37565498,1664110.20149323,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4891",4891,558312098,"true",2015-02-24 11:00:00,-91.67,14.66217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"660",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 03:00:00,643218.238111736,1621381.84974311,"15N",55,1,1946783.96746334,1664130.58287256,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4892",4892,558928192,"true",2015-02-24 12:00:00,-91.66983,14.66217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"680",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 04:00:00,643236.547089337,1621381.95734637,"15N",55,1,1946802.71455912,1664131.70760657,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4893",4893,558928193,"true",2015-02-24 13:00:00,-91.67017,14.66217,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"800",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 05:00:00,643199.929135241,1621381.74215362,"15N",55,1,1946765.22037905,1664129.45815413,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4894",4894,558928194,"true",2015-02-24 14:00:00,-91.676,14.664,NA,NA,NA,NA,NA,NA,6.68777777777778,NA,NA,NA,130,NA,"800",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 06:00:00,642570.855182867,1621580.50843997,"15N",55,1,1946109.88148737,1664298.18420851,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4895",4895,558928195,"true",2015-02-24 15:00:00,-91.72883,14.6945,NA,NA,NA,NA,NA,NA,6.17333333333333,NA,NA,NA,313,NA,"990",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 07:00:00,636862.210612125,1624921.95315215,"15N",55,1,1940078.16523197,1667403.66202422,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4896",4896,558928196,"true",2015-02-24 16:00:00,-91.89783,14.74767,NA,NA,NA,NA,NA,NA,12.3466666666667,NA,NA,NA,294,NA,"630",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 08:00:00,618635.726014559,1630707.9824665,"15N",55,1,1921097.90265748,1672314.15680351,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4897",4897,558928197,"true",2015-02-24 17:00:00,-92.179,14.91733,NA,NA,NA,NA,NA,NA,14.4044444444444,NA,NA,NA,215,NA,"440",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 09:00:00,588300.089952255,1649345.22150472,"15N",55,1,1889027.19726595,1689682.49391129,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2014-10-25","2015-02-24"
"4898",4898,558928198,"true",2015-02-24 18:00:00,-92.42317,15.01483,NA,NA,NA,NA,NA,NA,8.74555555555556,NA,NA,NA,311,NA,"140",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 10:00:00,562010.170049059,1660047.12784749,"15N",55,1,1861560.13215252,1699139.58212222,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4899",4899,558928199,"true",2015-02-24 19:00:00,-92.52617,15.095,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"50",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 11:00:00,550918.209063615,1668888.28974205,"15N",55,1,1849733.18677852,1707541.61262053,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4900",4900,558928200,"true",2015-02-24 20:00:00,-92.56133,15.12983,NA,NA,NA,NA,NA,NA,9.77444444444444,NA,NA,NA,80,NA,"70",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 12:00:00,547132.126146391,1672732.94300523,"15N",55,1,1845649.82750723,1711252.20471115,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4901",4901,558928201,"true",2015-02-24 21:00:00,-92.64233,15.31417,NA,NA,NA,NA,NA,NA,11.3177777777778,NA,NA,NA,301,NA,"750",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 13:00:00,538395.694637457,1693106.72321405,"15N",55,1,1835569.96525005,1731549.25714042,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4902",4902,558928202,"true",2015-02-24 22:00:00,-92.92933,15.53783,NA,NA,NA,NA,NA,NA,8.23111111111111,NA,NA,NA,281,NA,"920",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 14:00:00,507578.231585148,1717815.04729651,"15N",55,1,1802710.79247279,1754971.95841023,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4903",4903,558928203,"true",2015-02-24 23:00:00,-93.25133,15.73383,NA,NA,NA,NA,NA,NA,14.4044444444444,NA,NA,NA,315,NA,"410",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 15:00:00,473074.424646141,1739509.51067622,"15N",55,1,1766291.75726752,1775060.76221061,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4904",4904,558928204,"true",2015-02-25 00:00:00,-93.42333,15.831,NA,NA,NA,NA,NA,NA,7.71666666666667,NA,NA,NA,137,NA,"360",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 16:00:00,454669.029796835,1750287.36936471,"15N",55,1,1746923.4775854,1784949.27039709,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4905",4905,558928205,"true",2015-02-25 01:00:00,-93.43817,15.826,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"160",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 17:00:00,453078.754971095,1749737.5513703,"15N",55,1,1745337.70403498,1784296.10334156,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4906",4906,558928206,"true",2015-02-25 02:00:00,-93.43817,15.82617,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"120",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 18:00:00,453078.794191084,1749756.35599142,"15N",55,1,1745336.63612826,1784315.23966683,2015,"Spring","Spring.2015","2015 B",4,285,"2015-02-24",1946783.96746334,1664130.58287256,234.589365349356,"Mig","2015-02-24","2015-03-12"
"4907",4907,558928207,"true",2015-02-25 03:00:00,-93.43833,15.82617,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"140",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 19:00:00,453061.660388155,1749756.39173337,"15N",55,1,1745319.20009855,1784314.2666473,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4908",4908,558928208,"true",2015-02-25 04:00:00,-93.43817,15.826,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"130",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-24 20:00:00,453078.754971095,1749737.5513703,"15N",55,7,1745337.70403498,1784296.10334156,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4909",4909,558928209,"true",2015-02-25 11:00:00,-93.43817,15.826,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"130",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 03:00:00,453078.754971095,1749737.5513703,"15N",56,1,1745337.70403498,1784296.10334156,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4910",4910,558928210,"true",2015-02-25 12:00:00,-93.435,15.823,NA,NA,NA,NA,NA,NA,0.514444444444444,NA,NA,NA,210,NA,"130",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 04:00:00,453417.531618244,1749404.99984315,"15N",56,1,1745702.00650966,1783977.68078963,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4911",4911,558928211,"true",2015-02-25 13:00:00,-93.436,15.82567,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,101,NA,"90",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 05:00:00,453311.056581968,1749700.56483532,"15N",56,1,1745576.25461583,1784272.15397458,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4912",4912,558928212,"true",2015-02-25 14:00:00,-93.43617,15.82567,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"110",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 06:00:00,453292.851876097,1749700.60262245,"15N",56,1,1745557.72866323,1784271.11996456,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4913",4913,558928213,"true",2015-02-25 15:00:00,-93.53967,15.92017,NA,NA,NA,NA,NA,NA,16.9766666666667,NA,NA,NA,294,NA,"260",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 07:00:00,442236.258130726,1760179.68037258,"15N",56,1,1733690.68358493,1794278.72528224,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4914",4914,558928214,"true",2015-02-25 16:00:00,-93.8875,16.25083,NA,NA,NA,NA,NA,NA,13.3755555555556,NA,NA,NA,313,NA,"780",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 08:00:00,405161.126078346,1796886.6784327,"15N",56,1,1693812.7271135,1829374.89725543,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4915",4915,558928215,"true",2015-02-25 17:00:00,-94.23867,16.466,NA,NA,NA,NA,NA,NA,19.0344444444444,NA,NA,NA,271,NA,"470",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 09:00:00,367775.5687847,1820887.99090904,"15N",56,1,1654407.31055883,1851474.51967838,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4916",4916,558928216,"true",2015-02-25 18:00:00,-94.68367,16.61983,NA,NA,NA,NA,NA,NA,12.3466666666667,NA,NA,NA,3,NA,"620",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 10:00:00,320405.553439655,1838254.40212836,"15N",56,1,1605327.8582321,1866184.64184679,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4917",4917,558928217,"true",2015-02-25 19:00:00,-95.04133,16.74617,NA,NA,NA,NA,NA,NA,8.23111111111111,NA,NA,NA,262,NA,"230",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 11:00:00,282385.197995768,1852592.75070605,"15N",56,1,1565960.41717882,1878362.46295063,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
"4918",4918,558928218,"true",2015-02-25 20:00:00,-95.35483,16.65683,NA,NA,NA,NA,NA,NA,5.14444444444444,NA,NA,NA,29,NA,"530",NA,"",NA,NA,NA,"",NA,NA,NA,"gps","Cathartes aura",136414,"Andres","Turkey Vulture Acopian Center USA GPS","Pacific Standard Time",2015-02-25 12:00:00,248833.077710358,1843072.55586581,"15N",56,1,1532620.38482665,1866676.60596766,2015,"Spring","Spring.2015","2015 B",4,286,"2015-02-25",1745319.20009855,1784314.2666473,377.910730327058,"Mig","2015-02-24","2015-03-12"
